,index_code,con_code,trade_date,weight
3840,000905.SH,000078.SZ,20210930,0.082
3841,000905.SH,000062.SZ,20210930,0.069
3842,000905.SH,000061.SZ,20210930,0.062
3843,000905.SH,000060.SZ,20210930,0.2
3844,000905.SH,000050.SZ,20210930,0.26
3845,000905.SH,000046.SZ,20210930,0.049
3846,000905.SH,000039.SZ,20210930,0.297
3847,000905.SH,000031.SZ,20210930,0.073
3848,000905.SH,000028.SZ,20210930,0.081
3849,000905.SH,000027.SZ,20210930,0.212
3850,000905.SH,000021.SZ,20210930,0.205
3851,000905.SH,000012.SZ,20210930,0.214
3852,000905.SH,000009.SZ,20210930,0.772
3853,000905.SH,688321.SH,20210930,0.144
3854,000905.SH,688208.SH,20210930,0.199
3855,000905.SH,688099.SH,20210930,0.334
3856,000905.SH,688088.SH,20210930,0.13
3857,000905.SH,688029.SH,20210930,0.161
3858,000905.SH,688002.SH,20210930,0.304
3859,000905.SH,605358.SH,20210930,0.08
3860,000905.SH,603983.SH,20210930,0.031
3861,000905.SH,603927.SH,20210930,0.14
3862,000905.SH,603893.SH,20210930,0.328
3863,000905.SH,603888.SH,20210930,0.058
3864,000905.SH,603885.SH,20210930,0.139
3865,000905.SH,603883.SH,20210930,0.149
3866,000905.SH,603868.SH,20210930,0.029
3867,000905.SH,603866.SH,20210930,0.173
3868,000905.SH,603858.SH,20210930,0.164
3869,000905.SH,603786.SH,20210930,0.039
3870,000905.SH,603737.SH,20210930,0.235
3871,000905.SH,603719.SH,20210930,0.034
3872,000905.SH,603712.SH,20210930,0.177
3873,000905.SH,603708.SH,20210930,0.057
3874,000905.SH,603707.SH,20210930,0.205
3875,000905.SH,603650.SH,20210930,0.137
3876,000905.SH,603638.SH,20210930,0.189
3877,000905.SH,603605.SH,20210930,0.272
3878,000905.SH,603589.SH,20210930,0.284
3879,000905.SH,603568.SH,20210930,0.162
3880,000905.SH,603515.SH,20210930,0.049
3881,000905.SH,603486.SH,20210930,0.543
3882,000905.SH,603444.SH,20210930,0.263
3883,000905.SH,603379.SH,20210930,0.078
3884,000905.SH,603377.SH,20210930,0.045
3885,000905.SH,603355.SH,20210930,0.046
3886,000905.SH,603317.SH,20210930,0.054
3887,000905.SH,603290.SH,20210930,0.305
3888,000905.SH,603260.SH,20210930,0.421
3889,000905.SH,603256.SH,20210930,0.024
3890,000905.SH,603228.SH,20210930,0.097
3891,000905.SH,603225.SH,20210930,0.199
3892,000905.SH,603198.SH,20210930,0.192
3893,000905.SH,603156.SH,20210930,0.242
3894,000905.SH,603077.SH,20210930,0.325
3895,000905.SH,603056.SH,20210930,0.052
3896,000905.SH,603000.SH,20210930,0.114
3897,000905.SH,601997.SH,20210930,0.269
3898,000905.SH,601992.SH,20210930,0.183
3899,000905.SH,601991.SH,20210930,0.139
3900,000905.SH,601975.SH,20210930,0.117
3901,000905.SH,601969.SH,20210930,0.095
3902,000905.SH,601958.SH,20210930,0.114
3903,000905.SH,601928.SH,20210930,0.086
3904,000905.SH,601880.SH,20210930,0.148
3905,000905.SH,002831.SZ,20210930,0.175
3906,000905.SH,002818.SZ,20210930,0.03
3907,000905.SH,002815.SZ,20210930,0.066
3908,000905.SH,002797.SZ,20210930,0.38
3909,000905.SH,002745.SZ,20210930,0.179
3910,000905.SH,002709.SZ,20210930,1.357
3911,000905.SH,002705.SZ,20210930,0.095
3912,000905.SH,002701.SZ,20210930,0.168
3913,000905.SH,002690.SZ,20210930,0.16
3914,000905.SH,002683.SZ,20210930,0.19
3915,000905.SH,002670.SZ,20210930,0.166
3916,000905.SH,002653.SZ,20210930,0.046
3917,000905.SH,002648.SZ,20210930,0.419
3918,000905.SH,002635.SZ,20210930,0.054
3919,000905.SH,002625.SZ,20210930,0.453
3920,000905.SH,002603.SZ,20210930,0.217
3921,000905.SH,002595.SZ,20210930,0.159
3922,000905.SH,002583.SZ,20210930,0.08
3923,000905.SH,002572.SZ,20210930,0.166
3924,000905.SH,002563.SZ,20210930,0.096
3925,000905.SH,002557.SZ,20210930,0.221
3926,000905.SH,002532.SZ,20210930,0.077
3927,000905.SH,002511.SZ,20210930,0.177
3928,000905.SH,002507.SZ,20210930,0.256
3929,000905.SH,002506.SZ,20210930,0.225
3930,000905.SH,002505.SZ,20210930,0.123
3931,000905.SH,002500.SZ,20210930,0.22
3932,000905.SH,002468.SZ,20210930,0.072
3933,000905.SH,002465.SZ,20210930,0.295
3934,000905.SH,002458.SZ,20210930,0.102
3935,000905.SH,002444.SZ,20210930,0.294
3936,000905.SH,002440.SZ,20210930,0.118
3937,000905.SH,002439.SZ,20210930,0.322
3938,000905.SH,002434.SZ,20210930,0.113
3939,000905.SH,002429.SZ,20210930,0.14
3940,000905.SH,002424.SZ,20210930,0.069
3941,000905.SH,002423.SZ,20210930,0.025
3942,000905.SH,002422.SZ,20210930,0.32
3943,000905.SH,002419.SZ,20210930,0.046
3944,000905.SH,002416.SZ,20210930,0.097
3945,000905.SH,002408.SZ,20210930,0.255
3946,000905.SH,002399.SZ,20210930,0.09
3947,000905.SH,002396.SZ,20210930,0.18
3948,000905.SH,002390.SZ,20210930,0.146
3949,000905.SH,002387.SZ,20210930,0.129
3950,000905.SH,002385.SZ,20210930,0.391
3951,000905.SH,002382.SZ,20210930,0.176
3952,000905.SH,002375.SZ,20210930,0.078
3953,000905.SH,002373.SZ,20210930,0.219
3954,000905.SH,002372.SZ,20210930,0.168
3955,000905.SH,002368.SZ,20210930,0.152
3956,000905.SH,002353.SZ,20210930,0.434
3957,000905.SH,002340.SZ,20210930,0.834
3958,000905.SH,002317.SZ,20210930,0.099
3959,000905.SH,002302.SZ,20210930,0.061
3960,000905.SH,002299.SZ,20210930,0.252
3961,000905.SH,002294.SZ,20210930,0.201
3962,000905.SH,002281.SZ,20210930,0.146
3963,000905.SH,002273.SZ,20210930,0.253
3964,000905.SH,002268.SZ,20210930,0.384
3965,000905.SH,002266.SZ,20210930,0.19
3966,000905.SH,002250.SZ,20210930,0.213
3967,000905.SH,002249.SZ,20210930,0.175
3968,000905.SH,002244.SZ,20210930,0.085
3969,000905.SH,002242.SZ,20210930,0.104
3970,000905.SH,002233.SZ,20210930,0.124
3971,000905.SH,002223.SZ,20210930,0.355
3972,000905.SH,002221.SZ,20210930,0.245
3973,000905.SH,002212.SZ,20210930,0.296
3974,000905.SH,002203.SZ,20210930,0.174
3975,000905.SH,002195.SZ,20210930,0.181
3976,000905.SH,002191.SZ,20210930,0.169
3977,000905.SH,002185.SZ,20210930,0.414
3978,000905.SH,002183.SZ,20210930,0.169
3979,000905.SH,002180.SZ,20210930,0.376
3980,000905.SH,002174.SZ,20210930,0.134
3981,000905.SH,002156.SZ,20210930,0.197
3982,000905.SH,002155.SZ,20210930,0.153
3983,000905.SH,002152.SZ,20210930,0.19
3984,000905.SH,002146.SZ,20210930,0.164
3985,000905.SH,002138.SZ,20210930,0.342
3986,000905.SH,002131.SZ,20210930,0.265
3987,000905.SH,002128.SZ,20210930,0.182
3988,000905.SH,600549.SH,20210930,0.314
3989,000905.SH,002127.SZ,20210930,0.202
3990,000905.SH,002124.SZ,20210930,0.137
3991,000905.SH,002110.SZ,20210930,0.167
3992,000905.SH,002092.SZ,20210930,0.377
3993,000905.SH,002085.SZ,20210930,0.135
3994,000905.SH,002081.SZ,20210930,0.132
3995,000905.SH,002080.SZ,20210930,0.371
3996,000905.SH,002078.SZ,20210930,0.294
3997,000905.SH,002075.SZ,20210930,0.189
3998,000905.SH,002074.SZ,20210930,0.759
3999,000905.SH,002065.SZ,20210930,0.222
4000,000905.SH,601992.SH,20210831,0.173
4001,000905.SH,601991.SH,20210831,0.103
4002,000905.SH,601975.SH,20210831,0.104
4003,000905.SH,601969.SH,20210831,0.139
4004,000905.SH,601958.SH,20210831,0.144
4005,000905.SH,601928.SH,20210831,0.08
4006,000905.SH,601880.SH,20210831,0.136
4007,000905.SH,601869.SH,20210831,0.048
4008,000905.SH,601866.SH,20210831,0.234
4009,000905.SH,601860.SH,20210831,0.091
4010,000905.SH,601828.SH,20210831,0.069
4011,000905.SH,601801.SH,20210831,0.041
4012,000905.SH,601778.SH,20210831,0.12
4013,000905.SH,601718.SH,20210831,0.117
4014,000905.SH,601717.SH,20210831,0.209
4015,000905.SH,601699.SH,20210831,0.291
4016,000905.SH,601689.SH,20210831,0.242
4017,000905.SH,601636.SH,20210831,0.673
4018,000905.SH,601615.SH,20210831,0.336
4019,000905.SH,601611.SH,20210831,0.103
4020,000905.SH,601608.SH,20210831,0.117
4021,000905.SH,601598.SH,20210831,0.12
4022,000905.SH,601577.SH,20210831,0.16
4023,000905.SH,601568.SH,20210831,0.058
4024,000905.SH,601512.SH,20210831,0.042
4025,000905.SH,601456.SH,20210831,0.119
4026,000905.SH,601333.SH,20210831,0.111
4027,000905.SH,601298.SH,20210831,0.061
4028,000905.SH,601233.SH,20210831,0.586
4029,000905.SH,601228.SH,20210831,0.06
4030,000905.SH,601200.SH,20210831,0.121
4031,000905.SH,601198.SH,20210831,0.235
4032,000905.SH,601187.SH,20210831,0.037
4033,000905.SH,601179.SH,20210831,0.178
4034,000905.SH,601168.SH,20210831,0.517
4035,000905.SH,601139.SH,20210831,0.095
4036,000905.SH,601128.SH,20210831,0.262
4037,000905.SH,601127.SH,20210831,0.465
4038,000905.SH,601118.SH,20210831,0.128
4039,000905.SH,601117.SH,20210831,0.511
4040,000905.SH,601106.SH,20210831,0.152
4041,000905.SH,601099.SH,20210831,0.34
4042,000905.SH,601098.SH,20210831,0.096
4043,000905.SH,601068.SH,20210831,0.021
4044,000905.SH,601016.SH,20210831,0.211
4045,000905.SH,601005.SH,20210831,0.292
4046,000905.SH,601003.SH,20210831,0.057
4047,000905.SH,601000.SH,20210831,0.112
4048,000905.SH,600998.SH,20210831,0.217
4049,000905.SH,600988.SH,20210831,0.274
4050,000905.SH,600985.SH,20210831,0.22
4051,000905.SH,600970.SH,20210831,0.212
4052,000905.SH,600968.SH,20210831,0.087
4053,000905.SH,600967.SH,20210831,0.132
4054,000905.SH,600959.SH,20210831,0.091
4055,000905.SH,600956.SH,20210831,0.029
4056,000905.SH,600928.SH,20210831,0.089
4057,000905.SH,600917.SH,20210831,0.043
4058,000905.SH,600909.SH,20210831,0.234
4059,000905.SH,600908.SH,20210831,0.129
4060,000905.SH,600903.SH,20210831,0.035
4061,000905.SH,600901.SH,20210831,0.092
4062,000905.SH,600895.SH,20210831,0.204
4063,000905.SH,600885.SH,20210831,0.497
4064,000905.SH,600884.SH,20210831,0.603
4065,000905.SH,600881.SH,20210831,0.154
4066,000905.SH,600879.SH,20210831,0.263
4067,000905.SH,600875.SH,20210831,0.269
4068,000905.SH,600871.SH,20210831,0.063
4069,000905.SH,600867.SH,20210831,0.228
4070,000905.SH,600863.SH,20210831,0.089
4071,000905.SH,600862.SH,20210831,0.395
4072,000905.SH,600859.SH,20210831,0.172
4073,000905.SH,600839.SH,20210831,0.162
4074,000905.SH,600835.SH,20210831,0.077
4075,000905.SH,600827.SH,20210831,0.17
4076,000905.SH,600823.SH,20210831,0.06
4077,000905.SH,600820.SH,20210831,0.155
4078,000905.SH,600811.SH,20210831,0.138
4079,000905.SH,600808.SH,20210831,0.224
4080,000905.SH,600804.SH,20210831,0.135
4081,000905.SH,600803.SH,20210831,0.178
4082,000905.SH,600801.SH,20210831,0.201
4083,000905.SH,600787.SH,20210831,0.098
4084,000905.SH,600782.SH,20210831,0.215
4085,000905.SH,600779.SH,20210831,0.348
4086,000905.SH,600776.SH,20210831,0.083
4087,000905.SH,600765.SH,20210831,0.289
4088,000905.SH,600764.SH,20210831,0.102
4089,000905.SH,600755.SH,20210831,0.156
4090,000905.SH,600754.SH,20210831,0.256
4091,000905.SH,600739.SH,20210831,0.398
4092,000905.SH,600737.SH,20210831,0.158
4093,000905.SH,600733.SH,20210831,0.4
4094,000905.SH,600732.SH,20210831,0.192
4095,000905.SH,600729.SH,20210831,0.077
4096,000905.SH,600728.SH,20210831,0.169
4097,000905.SH,002080.SZ,20210831,0.307
4098,000905.SH,600718.SH,20210831,0.132
4099,000905.SH,600717.SH,20210831,0.088
4100,000905.SH,600707.SH,20210831,0.184
4101,000905.SH,600704.SH,20210831,0.283
4102,000905.SH,600699.SH,20210831,0.252
4103,000905.SH,600673.SH,20210831,0.177
4104,000905.SH,600667.SH,20210831,0.195
4105,000905.SH,600663.SH,20210831,0.154
4106,000905.SH,600657.SH,20210831,0.044
4107,000905.SH,600649.SH,20210831,0.087
4108,000905.SH,600648.SH,20210831,0.077
4109,000905.SH,600645.SH,20210831,0.113
4110,000905.SH,600643.SH,20210831,0.105
4111,000905.SH,600642.SH,20210831,0.245
4112,000905.SH,600640.SH,20210831,0.05
4113,000905.SH,600639.SH,20210831,0.063
4114,000905.SH,600637.SH,20210831,0.248
4115,000905.SH,600633.SH,20210831,0.08
4116,000905.SH,600623.SH,20210831,0.109
4117,000905.SH,600598.SH,20210831,0.158
4118,000905.SH,600597.SH,20210831,0.118
4119,000905.SH,600582.SH,20210831,0.138
4120,000905.SH,002078.SZ,20210831,0.297
4121,000905.SH,002075.SZ,20210831,0.196
4122,000905.SH,002074.SZ,20210831,0.843
4123,000905.SH,002065.SZ,20210831,0.219
4124,000905.SH,002056.SZ,20210831,0.199
4125,000905.SH,002048.SZ,20210831,0.177
4126,000905.SH,002038.SZ,20210831,0.091
4127,000905.SH,002030.SZ,20210831,0.282
4128,000905.SH,002028.SZ,20210831,0.304
4129,000905.SH,002019.SZ,20210831,0.176
4130,000905.SH,002013.SZ,20210831,0.416
4131,000905.SH,002010.SZ,20210831,0.163
4132,000905.SH,002004.SZ,20210831,0.145
4133,000905.SH,002002.SZ,20210831,0.227
4134,000905.SH,001914.SZ,20210831,0.08
4135,000905.SH,001872.SZ,20210831,0.056
4136,000905.SH,000999.SZ,20210831,0.168
4137,000905.SH,000998.SZ,20210831,0.336
4138,000905.SH,000997.SZ,20210831,0.185
4139,000905.SH,000990.SZ,20210831,0.162
4140,000905.SH,000988.SZ,20210831,0.415
4141,000905.SH,000983.SZ,20210831,0.362
4142,000905.SH,000975.SZ,20210831,0.226
4143,000905.SH,000970.SZ,20210831,0.165
4144,000905.SH,000967.SZ,20210831,0.092
4145,000905.SH,000961.SZ,20210831,0.135
4146,000905.SH,000960.SZ,20210831,0.374
4147,000905.SH,000959.SZ,20210831,0.165
4148,000905.SH,000937.SZ,20210831,0.081
4149,000905.SH,000932.SZ,20210831,0.393
4150,000905.SH,000930.SZ,20210831,0.16
4151,000905.SH,000898.SZ,20210831,0.209
4152,000905.SH,000887.SZ,20210831,0.2
4153,000905.SH,000883.SZ,20210831,0.135
4154,000905.SH,000878.SZ,20210831,0.248
4155,000905.SH,000877.SZ,20210831,0.142
4156,000905.SH,000869.SZ,20210831,0.065
4157,000905.SH,000830.SZ,20210831,0.405
4158,000905.SH,000826.SZ,20210831,0.065
4159,000905.SH,000825.SZ,20210831,0.353
4160,000905.SH,000813.SZ,20210831,0.057
4161,000905.SH,000807.SZ,20210831,0.505
4162,000905.SH,000799.SZ,20210831,0.729
4163,000905.SH,000778.SZ,20210831,0.163
4164,000905.SH,000758.SZ,20210831,0.152
4165,000905.SH,000750.SZ,20210831,0.242
4166,000905.SH,000739.SZ,20210831,0.285
4167,000905.SH,000738.SZ,20210831,0.228
4168,000905.SH,000732.SZ,20210831,0.03
4169,000905.SH,000729.SZ,20210831,0.144
4170,000905.SH,000723.SZ,20210831,0.455
4171,000905.SH,000718.SZ,20210831,0.119
4172,000905.SH,000717.SZ,20210831,0.102
4173,000905.SH,000709.SZ,20210831,0.203
4174,000905.SH,000690.SZ,20210831,0.149
4175,000905.SH,000686.SZ,20210831,0.184
4176,000905.SH,000685.SZ,20210831,0.121
4177,000905.SH,000681.SZ,20210831,0.095
4178,000905.SH,000671.SZ,20210831,0.14
4179,000905.SH,000636.SZ,20210831,0.32
4180,000905.SH,000630.SZ,20210831,0.479
4181,000905.SH,000629.SZ,20210831,0.308
4182,000905.SH,000623.SZ,20210831,0.226
4183,000905.SH,000598.SZ,20210831,0.152
4184,000905.SH,000581.SZ,20210831,0.178
4185,000905.SH,000563.SZ,20210831,0.099
4186,000905.SH,000559.SZ,20210831,0.12
4187,000905.SH,000553.SZ,20210831,0.064
4188,000905.SH,000547.SZ,20210831,0.367
4189,000905.SH,000540.SZ,20210831,0.158
4190,000905.SH,000537.SZ,20210831,0.04
4191,000905.SH,000528.SZ,20210831,0.134
4192,000905.SH,000519.SZ,20210831,0.202
4193,000905.SH,000513.SZ,20210831,0.225
4194,000905.SH,000501.SZ,20210831,0.075
4195,000905.SH,000488.SZ,20210831,0.147
4196,000905.SH,000415.SZ,20210831,0.098
4197,000905.SH,000402.SZ,20210831,0.119
4198,000905.SH,000401.SZ,20210831,0.192
4199,000905.SH,000400.SZ,20210831,0.185
4200,000905.SH,000158.SZ,20210831,0.105
4201,000905.SH,000156.SZ,20210831,0.061
4202,000905.SH,000090.SZ,20210831,0.108
4203,000905.SH,000089.SZ,20210831,0.113
4204,000905.SH,000078.SZ,20210831,0.08
4205,000905.SH,000062.SZ,20210831,0.072
4206,000905.SH,000061.SZ,20210831,0.061
4207,000905.SH,000060.SZ,20210831,0.232
4208,000905.SH,000050.SZ,20210831,0.266
4209,000905.SH,000046.SZ,20210831,0.048
4210,000905.SH,000039.SZ,20210831,0.3
4211,000905.SH,000031.SZ,20210831,0.067
4212,000905.SH,000028.SZ,20210831,0.078
4213,000905.SH,000027.SZ,20210831,0.171
4214,000905.SH,000021.SZ,20210831,0.229
4215,000905.SH,000012.SZ,20210831,0.247
4216,000905.SH,000009.SZ,20210831,1.106
4217,000905.SH,600580.SH,20210831,0.182
4218,000905.SH,600572.SH,20210831,0.119
4219,000905.SH,600567.SH,20210831,0.168
4220,000905.SH,600566.SH,20210831,0.068
4221,000905.SH,600563.SH,20210831,0.332
4222,000905.SH,600556.SH,20210831,0.074
4223,000905.SH,600549.SH,20210831,0.4
4224,000905.SH,600546.SH,20210831,0.134
4225,000905.SH,600536.SH,20210831,0.221
4226,000905.SH,600535.SH,20210831,0.183
4227,000905.SH,600529.SH,20210831,0.248
4228,000905.SH,600528.SH,20210831,0.168
4229,000905.SH,600517.SH,20210831,0.123
4230,000905.SH,600516.SH,20210831,0.452
4231,000905.SH,600511.SH,20210831,0.169
4232,000905.SH,600507.SH,20210831,0.134
4233,000905.SH,600500.SH,20210831,0.241
4234,000905.SH,600498.SH,20210831,0.189
4235,000905.SH,600497.SH,20210831,0.284
4236,000905.SH,600487.SH,20210831,0.265
4237,000905.SH,600486.SH,20210831,0.342
4238,000905.SH,600466.SH,20210831,0.047
4239,000905.SH,600460.SH,20210831,0.66
4240,000905.SH,600446.SH,20210831,0.107
4241,000905.SH,600435.SH,20210831,0.125
4242,000905.SH,600418.SH,20210831,0.34
4243,000905.SH,600415.SH,20210831,0.19
4244,000905.SH,600410.SH,20210831,0.114
4245,000905.SH,600409.SH,20210831,0.274
4246,000905.SH,600398.SH,20210831,0.149
4247,000905.SH,600392.SH,20210831,0.527
4248,000905.SH,600390.SH,20210831,0.208
4249,000905.SH,600388.SH,20210831,0.105
4250,000905.SH,600380.SH,20210831,0.198
4251,000905.SH,600377.SH,20210831,0.065
4252,000905.SH,600376.SH,20210831,0.102
4253,000905.SH,600373.SH,20210831,0.107
4254,000905.SH,600372.SH,20210831,0.23
4255,000905.SH,600369.SH,20210831,0.261
4256,000905.SH,600350.SH,20210831,0.054
4257,000905.SH,600348.SH,20210831,0.272
4258,000905.SH,600339.SH,20210831,0.076
4259,000905.SH,600329.SH,20210831,0.143
4260,000905.SH,600325.SH,20210831,0.169
4261,000905.SH,600316.SH,20210831,0.319
4262,000905.SH,600315.SH,20210831,0.247
4263,000905.SH,600312.SH,20210831,0.097
4264,000905.SH,600307.SH,20210831,0.151
4265,000905.SH,600282.SH,20210831,0.203
4266,000905.SH,600271.SH,20210831,0.205
4267,000905.SH,600266.SH,20210831,0.094
4268,000905.SH,600260.SH,20210831,0.047
4269,000905.SH,600259.SH,20210831,0.156
4270,000905.SH,600258.SH,20210831,0.174
4271,000905.SH,600256.SH,20210831,0.388
4272,000905.SH,600219.SH,20210831,0.633
4273,000905.SH,600216.SH,20210831,0.167
4274,000905.SH,600208.SH,20210831,0.206
4275,000905.SH,600201.SH,20210831,0.27
4276,000905.SH,600195.SH,20210831,0.089
4277,000905.SH,600188.SH,20210831,0.349
4278,000905.SH,600177.SH,20210831,0.275
4279,000905.SH,600171.SH,20210831,0.284
4280,000905.SH,600170.SH,20210831,0.189
4281,000905.SH,600167.SH,20210831,0.117
4282,000905.SH,600166.SH,20210831,0.288
4283,000905.SH,600160.SH,20210831,0.351
4284,000905.SH,600158.SH,20210831,0.116
4285,000905.SH,600155.SH,20210831,0.191
4286,000905.SH,600153.SH,20210831,0.205
4287,000905.SH,600141.SH,20210831,0.43
4288,000905.SH,600131.SH,20210831,0.095
4289,000905.SH,600126.SH,20210831,0.169
4290,000905.SH,600120.SH,20210831,0.11
4291,000905.SH,600095.SH,20210831,0.064
4292,000905.SH,600094.SH,20210831,0.087
4293,000905.SH,600089.SH,20210831,1.395
4294,000905.SH,600068.SH,20210831,0.396
4295,000905.SH,600066.SH,20210831,0.256
4296,000905.SH,600064.SH,20210831,0.119
4297,000905.SH,600062.SH,20210831,0.092
4298,000905.SH,600060.SH,20210831,0.131
4299,000905.SH,600056.SH,20210831,0.09
4300,000905.SH,600039.SH,20210831,0.165
4301,000905.SH,600038.SH,20210831,0.283
4302,000905.SH,600037.SH,20210831,0.125
4303,000905.SH,600027.SH,20210831,0.193
4304,000905.SH,600026.SH,20210831,0.113
4305,000905.SH,600022.SH,20210831,0.199
4306,000905.SH,600021.SH,20210831,0.088
4307,000905.SH,600008.SH,20210831,0.251
4308,000905.SH,600006.SH,20210831,0.109
4309,000905.SH,300741.SZ,20210831,0.079
4310,000905.SH,300699.SZ,20210831,0.348
4311,000905.SH,300630.SZ,20210831,0.155
4312,000905.SH,300618.SZ,20210831,0.316
4313,000905.SH,300482.SZ,20210831,0.174
4314,000905.SH,300474.SZ,20210831,0.274
4315,000905.SH,300463.SZ,20210831,0.169
4316,000905.SH,300418.SZ,20210831,0.211
4317,000905.SH,300383.SZ,20210831,0.232
4318,000905.SH,300376.SZ,20210831,0.191
4319,000905.SH,300357.SZ,20210831,0.205
4320,000905.SH,300316.SZ,20210831,0.764
4321,000905.SH,300315.SZ,20210831,0.149
4322,000905.SH,300308.SZ,20210831,0.309
4323,000905.SH,300296.SZ,20210831,0.311
4324,000905.SH,300285.SZ,20210831,0.563
4325,000905.SH,300271.SZ,20210831,0.161
4326,000905.SH,300257.SZ,20210831,0.094
4327,000905.SH,300253.SZ,20210831,0.371
4328,000905.SH,300251.SZ,20210831,0.167
4329,000905.SH,300244.SZ,20210831,0.199
4330,000905.SH,300223.SZ,20210831,0.409
4331,000905.SH,300212.SZ,20210831,0.209
4332,000905.SH,300207.SZ,20210831,0.663
4333,000905.SH,300182.SZ,20210831,0.156
4334,000905.SH,300180.SZ,20210831,0.099
4335,000905.SH,300168.SZ,20210831,0.223
4336,000905.SH,688321.SH,20210831,0.137
4337,000905.SH,688208.SH,20210831,0.23
4338,000905.SH,688099.SH,20210831,0.328
4339,000905.SH,688088.SH,20210831,0.128
4340,000905.SH,688029.SH,20210831,0.127
4341,000905.SH,688002.SH,20210831,0.424
4342,000905.SH,605358.SH,20210831,0.083
4343,000905.SH,603983.SH,20210831,0.027
4344,000905.SH,603927.SH,20210831,0.137
4345,000905.SH,603893.SH,20210831,0.354
4346,000905.SH,603888.SH,20210831,0.057
4347,000905.SH,603885.SH,20210831,0.128
4348,000905.SH,603883.SH,20210831,0.16
4349,000905.SH,603868.SH,20210831,0.03
4350,000905.SH,603866.SH,20210831,0.159
4351,000905.SH,603858.SH,20210831,0.165
4352,000905.SH,603786.SH,20210831,0.04
4353,000905.SH,603737.SH,20210831,0.336
4354,000905.SH,603719.SH,20210831,0.027
4355,000905.SH,603712.SH,20210831,0.204
4356,000905.SH,603708.SH,20210831,0.054
4357,000905.SH,603707.SH,20210831,0.16
4358,000905.SH,603650.SH,20210831,0.156
4359,000905.SH,603638.SH,20210831,0.196
4360,000905.SH,603605.SH,20210831,0.242
4361,000905.SH,603589.SH,20210831,0.273
4362,000905.SH,603568.SH,20210831,0.164
4363,000905.SH,603515.SH,20210831,0.053
4364,000905.SH,603486.SH,20210831,0.514
4365,000905.SH,603444.SH,20210831,0.242
4366,000905.SH,603379.SH,20210831,0.08
4367,000905.SH,603377.SH,20210831,0.045
4368,000905.SH,603355.SH,20210831,0.051
4369,000905.SH,603317.SH,20210831,0.049
4370,000905.SH,603290.SH,20210831,0.244
4371,000905.SH,603260.SH,20210831,0.497
4372,000905.SH,603256.SH,20210831,0.028
4373,000905.SH,603228.SH,20210831,0.098
4374,000905.SH,603225.SH,20210831,0.158
4375,000905.SH,603198.SH,20210831,0.164
4376,000905.SH,603156.SH,20210831,0.242
4377,000905.SH,603077.SH,20210831,0.247
4378,000905.SH,603056.SH,20210831,0.046
4379,000905.SH,603000.SH,20210831,0.113
4380,000905.SH,601997.SH,20210831,0.259
4381,000905.SH,300166.SZ,20210831,0.121
4382,000905.SH,300146.SZ,20210831,0.327
4383,000905.SH,300133.SZ,20210831,0.098
4384,000905.SH,300115.SZ,20210831,0.188
4385,000905.SH,300113.SZ,20210831,0.078
4386,000905.SH,300088.SZ,20210831,0.264
4387,000905.SH,300072.SZ,20210831,0.14
4388,000905.SH,300070.SZ,20210831,0.257
4389,000905.SH,300058.SZ,20210831,0.177
4390,000905.SH,300037.SZ,20210831,0.484
4391,000905.SH,300026.SZ,20210831,0.123
4392,000905.SH,300024.SZ,20210831,0.208
4393,000905.SH,300017.SZ,20210831,0.178
4394,000905.SH,300010.SZ,20210831,0.048
4395,000905.SH,300009.SZ,20210831,0.205
4396,000905.SH,300002.SZ,20210831,0.145
4397,000905.SH,300001.SZ,20210831,0.31
4398,000905.SH,003035.SZ,20210831,0.092
4399,000905.SH,003022.SZ,20210831,0.162
4400,000905.SH,002985.SZ,20210831,0.145
4401,000905.SH,002966.SZ,20210831,0.174
4402,000905.SH,002958.SZ,20210831,0.166
4403,000905.SH,002948.SZ,20210831,0.06
4404,000905.SH,002946.SZ,20210831,0.038
4405,000905.SH,002936.SZ,20210831,0.092
4406,000905.SH,002926.SZ,20210831,0.234
4407,000905.SH,002925.SZ,20210831,0.115
4408,000905.SH,002901.SZ,20210831,0.033
4409,000905.SH,002867.SZ,20210831,0.121
4410,000905.SH,002839.SZ,20210831,0.111
4411,000905.SH,002831.SZ,20210831,0.152
4412,000905.SH,002818.SZ,20210831,0.028
4413,000905.SH,002815.SZ,20210831,0.066
4414,000905.SH,002797.SZ,20210831,0.329
4415,000905.SH,002745.SZ,20210831,0.191
4416,000905.SH,002709.SZ,20210831,1.192
4417,000905.SH,002705.SZ,20210831,0.105
4418,000905.SH,002701.SZ,20210831,0.153
4419,000905.SH,002690.SZ,20210831,0.178
4420,000905.SH,002683.SZ,20210831,0.202
4421,000905.SH,002670.SZ,20210831,0.168
4422,000905.SH,002653.SZ,20210831,0.042
4423,000905.SH,002648.SZ,20210831,0.441
4424,000905.SH,002635.SZ,20210831,0.053
4425,000905.SH,002625.SZ,20210831,0.452
4426,000905.SH,002603.SZ,20210831,0.219
4427,000905.SH,002595.SZ,20210831,0.162
4428,000905.SH,002583.SZ,20210831,0.07
4429,000905.SH,002572.SZ,20210831,0.181
4430,000905.SH,002563.SZ,20210831,0.117
4431,000905.SH,002557.SZ,20210831,0.171
4432,000905.SH,002532.SZ,20210831,0.09
4433,000905.SH,002511.SZ,20210831,0.184
4434,000905.SH,002507.SZ,20210831,0.209
